id,temperature_celsius,is_active
644409,12.57,true
644410,-4.61,true
644411,0.23,false
644412,-3.87,true
644413,3.62,false
644414,43.36,true
644415,9.03,true
644416,29.92,false
644417,45.35,false
644418,34.61,false
644419,27.06,false
644420,30.39,true
644421,43.03,false
644422,-8.73,true
644423,6.97,true
644424,22.90,false
644425,-3.60,false
644426,3.37,false
644427,44.61,false
644428,-6.94,false
644429,-5.02,true
644430,33.29,true
644431,35.78,false
644432,-8.13,true
644433,31.61,false
644434,48.90,true
644435,11.90,true
644436,11.77,false
644437,44.97,true
644438,39.97,true
644439,12.30,false
644440,5.90,false
644441,22.80,false
644442,24.72,true
644443,5.04,true
644444,9.00,false
644445,-5.09,true
644446,-3.20,false
644447,12.80,true
644448,2.26,false
644449,16.40,false
644450,40.05,true
644451,43.77,true
644452,22.78,true
644453,14.43,true
644454,26.51,true
644455,8.64,false
644456,44.56,false
644457,21.72,false
644458,7.89,false
644459,19.31,false
644460,32.63,false
644461,24.20,false
644462,0.64,true
644463,21.06,true
644464,9.05,false
644465,-7.89,false
644466,-6.93,true
644467,29.19,true
644468,2.20,true
644469,47.11,false
644470,26.52,true
644471,36.41,false
644472,15.97,false
644473,32.15,true
644474,7.76,false
644475,22.26,false
644476,34.09,true
644477,49.53,true
644478,3.34,false
644479,20.52,false
644480,45.73,true
644481,-8.27,false
644482,35.13,false
644483,43.66,true
644484,-0.10,false
644485,31.70,false
644486,40.76,false
644487,9.23,true
644488,22.73,false
644489,43.38,false
644490,17.37,true
644491,8.17,true
644492,-5.76,false
644493,19.70,true
644494,23.79,false
644495,31.34,false
644496,26.00,true
644497,35.15,true
644498,-6.99,false
644499,1.85,false
644500,-8.86,false
644501,43.60,true
644502,7.14,true
644503,-7.29,false
644504,18.00,true
644505,-4.21,true
644506,40.81,true
644507,33.71,true
644508,-3.73,true
644509,21.97,true
644510,32.67,true
644511,0.63,false
644512,49.19,false
644513,46.24,true
644514,16.59,true
644515,-5.72,false
644516,20.16,false
644517,30.99,false
644518,20.93,true
644519,34.44,false
644520,38.52,false
644521,41.80,false
644522,34.07,false
644523,-0.52,true
644524,47.89,true
644525,14.51,false
644526,15.28,false
644527,-9.33,true
644528,26.85,true
644529,45.44,false
644530,11.05,true
644531,9.44,false
644532,22.47,true
644533,36.72,false
644534,0.24,false
644535,15.60,false
644536,35.16,false
644537,18.08,false
644538,15.30,false
644539,11.63,true
644540,27.66,true
644541,3.67,false
644542,31.23,false
644543,33.63,false
644544,-9.86,false
644545,24.40,true
644546,39.51,false
644547,36.51,false
644548,29.86,false
644549,15.73,false
644550,-6.49,true
644551,20.92,true
644552,22.73,false
644553,44.84,true
644554,12.87,false
644555,42.78,true
644556,26.20,true
644557,1.95,false
644558,10.71,false
644559,17.33,false
644560,21.45,false
644561,-9.58,true
644562,-0.61,true
644563,-6.87,true
644564,-5.93,false
644565,14.94,true
644566,37.03,true
644567,8.05,true
644568,11.10,false
644569,29.99,true
644570,18.40,false
644571,37.57,true
644572,25.74,false
644573,5.79,true
644574,39.57,false
644575,4.70,false
644576,1.23,false
644577,19.78,true
644578,48.37,true
644579,5.24,true
644580,0.59,true
644581,27.08,false
644582,-3.82,true
644583,46.23,true
644584,30.37,false
644585,10.89,true
644586,9.51,false
644587,39.81,true
644588,-8.12,false
644589,12.66,true
644590,5.78,false
644591,27.79,true
644592,15.23,false
644593,27.69,true
644594,22.65,false
644595,41.79,true
644596,32.06,true
644597,28.02,true
644598,8.16,true
644599,25.86,true
644600,-6.73,true
644601,24.88,true
644602,-1.31,false
644603,13.85,true
644604,16.05,true
644605,36.60,false
644606,28.70,false
644607,31.73,false
644608,39.33,true
644609,-0.34,true
644610,28.98,false
644611,21.34,false
644612,47.08,true
644613,28.20,false
644614,18.02,true
644615,25.11,true
644616,24.42,true
644617,45.17,false
644618,-2.65,true
644619,-5.46,true
644620,-1.48,false
644621,13.96,true
644622,25.28,true
644623,48.58,false
644624,28.17,false
644625,2.92,true
644626,44.90,false
644627,11.84,true
644628,29.59,false
644629,-1.51,true
644630,11.92,true
644631,22.66,false
644632,21.35,false
644633,-2.82,true
644634,31.13,false
644635,49.05,false
644636,-6.70,true
644637,44.61,false
644638,18.28,false
644639,49.75,false
644640,43.78,true
644641,-1.82,false
644642,41.94,true
644643,-0.16,true
644644,21.62,false
644645,27.19,false
644646,16.55,false
644647,-9.12,true
644648,16.86,false
644649,31.52,false
644650,7.55,true
644651,7.90,true
644652,43.97,true
644653,7.02,true
644654,5.58,true
644655,28.18,false
644656,32.44,false
644657,-6.92,false
644658,7.74,true
644659,24.80,true
644660,0.34,true
644661,47.22,true
644662,24.59,true
644663,-9.08,true
644664,32.24,true
644665,29.90,true
644666,6.75,true
644667,11.05,false
644668,46.11,true
644669,10.11,false
644670,21.73,false
644671,20.67,true
644672,7.13,false
644673,34.65,false
644674,5.02,false
644675,42.08,false
644676,48.62,false
644677,36.46,true
644678,40.71,false
644679,8.48,false
644680,-0.96,true
644681,22.37,false
644682,42.33,false
644683,6.23,true
644684,23.80,true
644685,34.99,true
644686,32.49,false
644687,14.58,true
644688,15.29,false
644689,36.78,false
644690,20.05,true
644691,-7.53,false
644692,18.64,false
644693,48.41,false
644694,49.32,true
644695,17.30,true
644696,35.80,false
644697,9.51,false
644698,-7.21,false
644699,22.90,false
644700,-8.63,true
644701,19.13,true
644702,17.56,false
644703,45.30,false
644704,35.79,true
644705,6.27,true
644706,11.11,true
644707,26.86,true
644708,23.97,false
644709,7.55,false
644710,12.32,false
644711,47.27,false
644712,12.90,false
644713,-3.07,false
644714,-5.11,false
644715,2.30,true
644716,32.51,true
644717,31.44,true
644718,5.90,false
644719,24.85,false
644720,39.85,false
644721,-3.67,false
644722,4.17,true
644723,-3.14,true
644724,-1.82,true
644725,-8.76,true
644726,16.35,true
644727,25.06,false
644728,7.25,false
644729,45.81,true
644730,42.83,true
644731,44.41,false
644732,16.97,true
644733,23.74,false
644734,30.91,false
644735,41.18,false
644736,18.69,false
644737,-2.85,false
644738,26.25,true
644739,5.76,false
644740,15.06,true
644741,15.54,false
644742,3.56,false
644743,-2.48,false
644744,-1.55,false
644745,10.33,true
644746,24.98,true
644747,15.91,false
644748,14.98,true
644749,20.31,false
644750,3.04,false
644751,38.42,true
644752,9.42,true
644753,25.20,true
644754,-5.10,false
644755,-5.33,false
644756,18.21,true
644757,28.11,false
644758,37.29,true
644759,30.65,true
644760,-8.30,true
644761,31.69,true
644762,12.94,true
644763,19.78,false
644764,-6.00,false
644765,0.18,true
644766,-2.20,false
644767,1.66,true
644768,20.57,false
644769,8.74,true
644770,2.41,false
644771,28.27,true
644772,-6.05,false
644773,16.18,false
644774,49.55,true
644775,-1.89,true
644776,9.63,true
644777,40.82,false
644778,-6.92,false
644779,30.06,true
644780,3.70,false
644781,17.93,false
644782,23.11,false
644783,11.34,false
644784,42.18,true
644785,47.40,true
644786,-8.84,true
644787,11.17,true
644788,16.77,true
644789,-0.56,true
644790,18.74,false
644791,-5.14,true
644792,-7.16,true
644793,3.77,false
644794,35.57,false
644795,21.54,false
644796,36.76,false
644797,15.56,false
644798,2.99,true
644799,41.61,false
644800,32.24,false
644801,8.59,false
644802,29.07,true
644803,37.46,true
644804,14.68,true
644805,16.51,false
644806,29.09,false
644807,23.70,false
644808,41.17,false
644809,32.80,true
644810,25.39,false
644811,-7.13,true
644812,40.22,true
644813,29.74,false
644814,35.62,true
644815,21.93,true
644816,22.09,false
644817,45.04,true
644818,8.20,true
644819,17.06,true
644820,37.04,false
644821,11.63,true
644822,41.57,false
644823,41.87,false
644824,25.58,false
644825,42.81,true
644826,13.86,false
644827,40.58,true
644828,2.30,false
644829,23.58,true
644830,16.92,false
644831,-7.71,true
644832,-4.40,true
644833,14.86,false
644834,7.53,false
644835,33.64,true
644836,32.40,true
644837,28.17,true
644838,16.77,false
644839,2.27,false
644840,-4.02,false
644841,17.27,false
644842,30.50,false
644843,-3.44,true
644844,49.08,false
644845,47.66,false
644846,7.12,true
644847,22.60,false
644848,29.14,false
644849,17.69,true
644850,23.06,false
644851,42.14,false
644852,14.36,true
644853,28.41,true
644854,-5.34,true
644855,-6.66,true
644856,-9.71,true
644857,25.03,false
644858,20.73,true
644859,29.31,false
644860,37.31,false
644861,33.49,false
644862,44.76,true
644863,36.25,false
644864,29.70,true
644865,40.03,true
644866,20.68,false
644867,39.41,false
644868,9.01,false
644869,-1.61,true
644870,48.61,true
644871,-9.94,true
644872,-5.57,true
644873,11.75,true
644874,-0.47,true
644875,13.60,false
644876,16.71,false
644877,22.38,false
644878,29.02,true
644879,47.45,false
644880,34.21,false
644881,7.95,false
644882,-8.79,true
644883,1.86,true
644884,36.77,true
644885,2.67,false
644886,37.07,true
644887,30.57,true
644888,28.72,true
644889,46.18,true
644890,10.67,true
644891,10.24,true
644892,-1.13,true
644893,9.48,true
644894,19.50,true
644895,-2.75,false
644896,16.98,false
644897,26.11,true
644898,13.75,true
644899,10.50,true
644900,0.51,true
644901,5.71,false
644902,29.31,true
644903,5.02,false
644904,33.59,true
644905,31.50,false
644906,32.86,true
644907,2.59,true
644908,17.62,true
644909,8.11,true
644910,36.85,true
644911,35.80,false
644912,-5.68,false
644913,36.64,false
644914,6.61,false
644915,24.55,true
644916,17.61,true
644917,17.26,true
644918,35.30,true
644919,29.13,false
644920,14.19,true
644921,1.95,true
644922,9.66,false
644923,13.52,true
644924,8.14,true
644925,12.59,true
644926,47.31,false
644927,35.70,false
644928,3.35,true
644929,13.24,true
644930,17.61,true
644931,39.97,false
644932,18.85,true
644933,24.20,false
644934,-0.80,false
644935,28.99,false
644936,1.05,true
644937,33.56,true
644938,7.05,true
644939,45.51,true
644940,11.19,true
644941,-9.12,true
644942,0.31,false
644943,49.55,false
644944,6.90,false
644945,26.03,false
644946,8.56,false
644947,-1.12,false
644948,22.88,false
644949,46.68,true
644950,34.37,true
644951,8.89,true
644952,-5.95,false
644953,33.84,true
644954,31.43,false
644955,17.82,true
644956,1.51,true
644957,49.03,true
644958,30.51,false
644959,26.29,false
644960,45.22,true
644961,38.30,false
644962,27.51,false
644963,-3.32,true
644964,5.28,false
644965,-3.83,false
644966,14.33,true
644967,24.54,false
644968,13.11,true
644969,-7.82,true
644970,24.69,false
644971,44.34,false
644972,4.22,true
644973,34.40,false
644974,32.19,true
644975,-3.64,true
644976,20.58,false
644977,39.75,true
644978,2.54,false
644979,-9.25,true
644980,38.28,false
644981,22.35,true
644982,-8.84,true
644983,6.12,false
644984,0.02,true
644985,-0.24,true
644986,39.25,false
644987,48.22,false
644988,11.54,false
644989,24.75,false
644990,36.46,true
644991,5.52,false
644992,10.64,true
644993,26.70,false
644994,15.66,false
644995,34.34,false
644996,49.53,false
644997,2.39,false
644998,31.05,false
644999,3.40,false
645000,8.86,false
645001,-6.07,true
645002,27.05,true
645003,46.64,false
645004,43.95,true
645005,45.71,true
645006,41.80,true
645007,41.45,true
645008,24.62,true
645009,29.81,true
645010,9.32,false
645011,21.46,false
645012,25.60,true
645013,39.19,false
645014,28.93,false
645015,26.70,true
645016,-5.98,false
645017,-2.80,false
645018,-9.85,true
645019,-3.53,true
645020,-1.47,true
645021,18.08,true
645022,14.19,true
645023,25.47,false
645024,40.38,false
645025,17.39,false
645026,4.57,true
645027,36.23,true
645028,0.29,true
645029,8.15,false
645030,-7.96,false
645031,11.93,false
645032,-6.74,true
645033,39.40,true
645034,15.40,true
645035,-1.53,false
645036,16.33,false
645037,-4.24,true
645038,13.64,true
645039,49.80,true
645040,36.11,false
645041,45.97,false
645042,40.19,false
645043,41.04,false
645044,28.14,false
645045,8.12,true
645046,47.23,false
645047,-7.96,false
645048,45.31,true
645049,13.42,true
645050,-5.69,false
645051,23.72,true
645052,25.66,false
645053,-9.29,true
645054,-1.24,false
645055,49.05,false
645056,7.89,true
645057,44.12,false
645058,20.78,false
645059,37.35,true
645060,0.56,false
645061,15.35,false
645062,3.59,false
645063,33.58,false
645064,28.99,false
645065,-1.17,true
645066,12.91,false
645067,30.63,true
645068,32.84,true
645069,6.83,false
645070,43.08,false
645071,29.71,false
645072,37.48,true
645073,35.17,false
645074,9.06,true
645075,48.36,false
645076,46.54,true
645077,0.39,true
645078,32.66,true
645079,6.49,true
645080,10.62,false
645081,31.41,false
645082,-7.27,false
645083,21.99,false
645084,46.57,false
645085,38.83,true
645086,19.50,true
645087,35.71,true
645088,45.32,true
645089,45.53,false
645090,13.57,true
645091,-7.03,true
645092,30.09,false
645093,46.65,true
645094,33.04,true
645095,0.10,true
645096,10.06,true
645097,-6.06,true
645098,13.34,false
645099,-4.47,true
645100,15.01,true
645101,25.46,false
645102,47.51,false
645103,28.75,false
645104,27.71,true
645105,31.09,false
645106,19.04,true
645107,27.10,false
645108,47.87,false
645109,-8.10,true
645110,29.07,false
645111,20.97,false
645112,43.09,true
645113,28.32,false
645114,11.90,true
645115,-9.19,true
645116,46.03,true
645117,35.05,false
645118,9.23,false
645119,12.00,true
645120,-3.13,false
645121,46.77,false
645122,31.78,true
645123,40.79,false
645124,33.60,false
645125,47.33,true
645126,45.02,false
645127,49.03,false
645128,-9.99,true
645129,12.14,true
645130,25.02,false
645131,47.08,false
645132,18.36,false
645133,42.90,true
645134,0.66,false
645135,23.22,false
645136,32.78,false
645137,18.19,true
645138,22.97,false
645139,-5.72,true
645140,19.44,false
645141,6.19,false
645142,36.21,true
645143,48.19,true
645144,7.98,false
645145,-0.72,false
645146,18.29,true
645147,47.96,false
645148,40.62,true
645149,3.84,false
645150,30.38,false
645151,9.19,false
645152,13.37,true
645153,21.89,false
645154,-7.38,false
645155,46.00,false
645156,48.48,false
645157,-8.64,false
645158,18.41,false
645159,31.36,false
645160,31.38,true
645161,25.45,true
645162,-0.53,true
645163,2.73,false
645164,23.03,false
645165,42.62,true
645166,12.46,true
645167,14.36,true
645168,44.72,true
645169,23.52,true
645170,-1.72,true
645171,12.70,false
645172,-9.35,false
645173,48.41,true
645174,33.35,true
645175,42.56,false
645176,-1.56,false
645177,3.03,false
645178,27.69,false
645179,15.62,false
645180,2.18,false
645181,10.10,false
645182,7.57,true
645183,22.76,true
645184,27.70,true
645185,1.69,false
645186,25.23,false
645187,10.22,false
645188,30.49,true
645189,17.09,false
645190,29.79,true
645191,27.78,false
645192,-4.08,false
645193,23.68,false
645194,24.19,false
645195,17.33,true
645196,38.28,true
645197,30.67,true
645198,2.59,false
645199,49.75,true
645200,-2.69,false
645201,16.58,false
645202,42.14,false
645203,46.21,false
645204,19.18,false
645205,7.54,true
645206,46.89,true
645207,-0.24,true
645208,32.41,true
645209,46.29,false
645210,38.73,true
645211,29.76,false
645212,27.58,true
645213,-0.33,true
645214,22.93,true
645215,-2.51,true
645216,48.51,true
645217,15.04,false
645218,24.85,false
645219,44.09,true
645220,14.98,true
645221,22.84,false
645222,11.00,false
645223,30.34,false
645224,27.39,false
645225,18.76,false
645226,7.89,false
645227,19.01,true
645228,24.17,false
645229,28.62,false
645230,14.38,true
645231,-0.76,true
645232,3.54,false
645233,10.34,true
645234,28.71,true
645235,14.15,true
645236,-3.73,false
645237,-1.48,true
645238,48.23,false
645239,26.47,true
645240,21.89,true
645241,13.39,false
645242,4.99,true
645243,40.49,true
645244,33.88,true
645245,36.62,false
645246,15.67,false
645247,14.15,false
645248,39.59,true
645249,37.38,false
645250,20.91,false
645251,7.07,true
645252,26.91,false
645253,12.55,true
645254,30.12,false
645255,14.14,false
645256,19.69,false
645257,34.24,true
645258,14.35,true
645259,46.60,false
645260,11.48,false
645261,-3.44,true
645262,13.24,true
645263,45.57,false
645264,34.10,true
645265,27.26,false
645266,6.97,false
645267,5.78,false
645268,44.82,false
645269,6.83,false
645270,10.40,false
645271,28.03,true
645272,24.26,false
645273,7.22,false
645274,26.04,false
645275,49.52,true
645276,-9.00,true
645277,-3.42,true
645278,29.51,true
645279,9.30,false
645280,28.46,false
645281,18.42,true
645282,42.28,true
645283,45.19,false
645284,29.75,true
645285,5.74,true
645286,41.62,true
645287,11.86,true
645288,32.04,true
645289,-6.11,true
645290,-1.49,false
645291,43.71,true
645292,31.48,true
645293,-4.36,false
645294,-0.53,false
645295,6.12,false
645296,-4.90,true
645297,37.07,false
645298,7.96,false
645299,11.31,true
645300,1.95,false
645301,7.92,false
645302,46.80,false
645303,-4.95,true
645304,6.83,true
645305,45.15,false
645306,-8.17,false
645307,34.47,true
645308,-8.55,true
645309,-4.61,true
645310,27.91,false
645311,11.00,true
645312,7.00,false
645313,-2.27,true
645314,14.89,false
645315,-2.21,true
645316,10.41,true
645317,4.49,true
645318,5.84,true
645319,26.07,false
645320,14.01,true
645321,35.43,false
645322,-4.70,false
645323,39.88,false
645324,33.38,false
645325,27.24,true
645326,38.90,false
645327,23.10,false
645328,12.92,true
645329,42.58,false
645330,20.07,false
645331,24.73,false
645332,39.70,false
645333,38.95,false
645334,41.27,true
645335,1.62,false
645336,23.43,true
645337,20.13,true
645338,19.85,false
645339,17.07,true
645340,33.14,false
645341,21.48,true
645342,-9.79,true
645343,30.18,true
645344,12.63,true
645345,22.54,true
645346,2.28,true
645347,28.92,true
645348,43.11,false
645349,37.04,true
645350,4.24,true
645351,-0.46,true
645352,11.80,false
645353,46.90,true
645354,14.94,false
645355,3.55,false
645356,-7.70,true
645357,20.34,false
645358,-8.33,true
645359,-8.77,false
645360,-9.75,false
645361,4.77,false
645362,20.04,false
645363,42.94,false
645364,42.49,false
645365,20.11,false
645366,36.95,false
645367,45.36,false
645368,8.86,false
645369,45.82,true
645370,0.02,false
645371,39.37,true
645372,-7.15,true
645373,28.49,true
645374,18.25,false
645375,12.51,false
645376,4.77,false
645377,15.85,true
645378,33.40,false
645379,3.32,true
645380,12.87,false
645381,14.64,false
645382,1.84,true
645383,46.60,true
645384,17.28,false
645385,8.42,true
645386,15.40,false
645387,39.52,true
645388,46.58,true
645389,3.95,false
645390,-2.51,true
645391,14.80,false
645392,43.04,false
645393,26.29,false
645394,14.88,true
645395,-6.25,false
645396,49.34,false
645397,38.49,true
645398,14.18,false
645399,-1.46,false
645400,-6.98,false
645401,4.25,true
645402,24.43,true
645403,32.09,true
645404,44.10,false
645405,32.91,true
645406,24.18,true
645407,44.67,true
645408,-8.34,true
645409,41.70,false
645410,12.65,false
645411,46.73,false
645412,3.84,true
645413,41.52,true
645414,5.32,true
645415,40.67,false
645416,-6.65,true
645417,10.47,false
645418,41.01,true
645419,32.42,true
645420,-9.45,false
645421,21.16,false
645422,-2.35,false
645423,43.38,true
645424,6.76,false
645425,33.00,true
645426,3.07,true
645427,8.12,true
645428,7.72,true
645429,13.23,true
645430,17.28,true
645431,41.75,false
645432,-7.46,false
645433,28.68,true
645434,34.81,false
645435,-0.61,false
645436,12.14,false
645437,21.54,false
645438,19.71,false
645439,-9.54,false
645440,-7.81,false
645441,25.01,false
645442,39.57,false
645443,6.11,true
645444,-2.01,false
645445,25.42,true
645446,37.59,false
645447,36.26,true
645448,-3.95,true
645449,-0.09,true
645450,39.96,false
645451,24.64,false
645452,28.06,false
645453,22.60,true
645454,34.90,true
645455,26.83,true
645456,-3.90,true
645457,48.56,false
645458,-6.40,false
645459,7.25,true
645460,28.29,false
645461,47.00,true
645462,45.78,true
645463,6.67,false
645464,-8.89,false
645465,48.54,true
645466,-7.77,true
645467,-9.05,true
645468,9.41,true
645469,1.31,false
645470,43.19,true
645471,45.66,true
645472,44.33,true
645473,8.04,false
645474,-5.53,false
645475,-8.86,false
645476,20.24,true
645477,20.58,false
645478,43.84,true
645479,35.42,false
645480,11.08,true
645481,4.45,true
645482,32.84,true
645483,44.35,false
645484,48.94,true
645485,19.57,true
645486,7.33,false
645487,29.42,true
645488,6.36,true
645489,43.94,false
645490,38.19,true
645491,13.79,true
645492,19.89,false
645493,44.83,false
645494,-7.31,false
645495,13.58,true
645496,37.59,false
645497,18.19,false
645498,31.85,true
645499,-7.87,false
645500,23.88,false
645501,-4.84,true
645502,20.98,true
645503,12.21,true
645504,23.78,false
645505,10.39,true
645506,14.32,false
645507,-5.69,true
645508,36.85,true
645509,46.79,true
645510,38.37,false
645511,45.05,true
645512,32.01,true
645513,23.41,true
645514,10.74,true
645515,41.73,false
645516,38.50,true
645517,30.70,false
645518,31.16,false
645519,49.49,false
645520,6.77,true
645521,39.30,true
645522,-8.26,false
645523,47.24,true
645524,40.06,false
645525,-7.80,false
645526,-3.54,false
645527,12.42,true
645528,2.81,false
645529,49.63,false
645530,38.83,true
645531,21.31,false
645532,21.67,true
645533,0.37,false
645534,41.81,true
645535,44.38,true
645536,28.21,true
645537,34.58,false
645538,41.30,false
645539,27.82,false
645540,-3.81,false
645541,49.01,true
645542,9.85,false
645543,2.73,false
645544,36.04,true
645545,-2.49,true
645546,29.87,false
645547,14.35,true
645548,32.14,true
645549,30.13,false
645550,11.36,true
645551,-5.68,true
645552,38.97,false
645553,45.30,true
645554,22.34,false
645555,33.37,true
645556,10.58,true
645557,-9.15,true
645558,45.75,true
645559,2.72,false
645560,30.37,false
645561,18.35,true
645562,41.05,false
645563,13.13,true
645564,23.28,false
645565,-4.58,false
645566,25.97,false
645567,49.75,true
645568,27.28,true
645569,18.80,true
645570,44.99,true
645571,4.11,false
645572,15.31,true
645573,-7.24,false
645574,-5.89,false
645575,34.85,false
645576,38.74,true
645577,-7.03,true
645578,41.12,true
645579,-3.56,true
645580,11.91,true
645581,-9.33,false
645582,35.61,false
645583,4.49,true
645584,48.74,false
645585,-3.16,false
645586,33.29,true
645587,36.18,true
645588,20.89,true
645589,18.78,false
645590,3.09,true
645591,7.43,true
645592,7.36,true
645593,29.94,false
645594,18.41,true
645595,19.86,true
645596,1.41,true
645597,46.03,true
645598,20.40,true
645599,-3.08,true
645600,20.52,true
645601,27.30,true
645602,19.70,false
645603,6.93,false
645604,37.45,false
645605,11.62,false
645606,30.71,true
645607,15.94,false
645608,13.25,false
645609,3.83,true
645610,0.94,true
645611,4.47,false
645612,-1.63,false
645613,-5.78,true
645614,46.08,true
645615,7.58,false
645616,-1.10,false
645617,19.75,false
645618,5.96,false
645619,2.13,true
645620,-5.33,true
645621,23.89,true
645622,-3.44,true
645623,-5.25,true
645624,6.35,true
645625,9.56,true
645626,10.94,true
645627,21.67,false
645628,29.47,true
645629,26.51,true
645630,42.47,true
645631,-7.39,false
645632,26.26,true
645633,13.06,true
645634,5.54,true
645635,39.11,false
645636,32.69,false
645637,30.62,false
645638,32.64,false
645639,35.61,false
645640,30.14,true
645641,42.90,false
645642,28.63,false
645643,15.35,false
645644,37.97,false
645645,36.03,false
645646,-0.85,false
645647,8.50,true
645648,31.51,true
645649,-9.03,true
645650,-6.90,false
645651,16.78,true
645652,20.60,false
645653,-9.32,true
645654,47.55,false
645655,17.90,true
645656,16.20,true
645657,-0.73,false
645658,2.56,true
645659,44.98,false
645660,37.80,true
645661,1.22,true
645662,21.41,false
645663,49.66,false
645664,-7.29,false
645665,2.68,false
645666,28.32,false
645667,3.36,true
645668,37.37,false
645669,10.60,true
645670,15.00,true
645671,25.02,true
645672,40.46,false
645673,-9.68,true
645674,6.81,false
645675,26.90,true
645676,30.37,true
645677,44.98,true
645678,2.08,false
645679,14.88,true
645680,32.48,true
645681,49.68,true
645682,47.03,false
645683,27.45,true
645684,29.08,true
645685,45.18,true
645686,2.82,true
645687,40.47,false
645688,20.23,false
645689,41.29,true
645690,26.51,true
645691,48.88,false
645692,-6.32,true
645693,2.25,true
645694,43.93,true
645695,3.32,false
645696,32.60,true
645697,-7.37,false
645698,-0.25,false
645699,3.59,true
645700,12.67,true
645701,-8.17,false
645702,17.78,true
645703,7.26,false
645704,25.16,true
645705,32.53,false
645706,-7.50,true
645707,19.94,true
645708,15.87,false
645709,33.40,true
645710,49.89,true
645711,7.43,true
645712,21.51,true
645713,14.83,false
645714,12.23,true
645715,21.64,false
645716,-7.44,false
645717,10.38,true
645718,31.22,true
645719,21.19,false
645720,25.76,false
645721,-2.84,false
645722,14.92,true
645723,19.61,true
645724,33.71,false
645725,13.12,false
645726,34.20,false
645727,2.21,true
645728,19.34,true
645729,46.25,true
645730,46.99,true
645731,-1.85,true
645732,24.41,false
645733,5.34,false
645734,-0.00,false
645735,13.08,false
645736,24.09,false
645737,-7.15,false
645738,-9.25,false
645739,10.23,false
645740,-3.92,false
645741,0.25,false
645742,31.17,true
645743,5.51,true
645744,-0.18,false
645745,19.09,false
645746,35.87,false
645747,25.25,true
645748,49.85,true
645749,43.85,true
645750,-3.47,false
645751,45.17,false
645752,0.82,false
645753,12.92,false
645754,-6.05,true
645755,-0.02,false
645756,-2.38,false
645757,29.26,true
645758,-4.74,true
645759,14.97,false
645760,22.18,false
645761,6.02,false
645762,45.04,true
645763,48.03,true
645764,-7.20,true
645765,45.50,true
645766,48.72,false
645767,29.19,false
645768,27.21,false
645769,26.29,false
645770,-1.56,true
645771,-8.20,false
645772,5.11,false
645773,3.90,false
645774,39.02,true
645775,13.63,false
645776,13.73,true
645777,45.33,true
645778,7.14,false
645779,-7.38,true
645780,-5.80,false
645781,19.88,true
645782,20.97,false
645783,31.73,false
645784,22.96,false
645785,47.82,false
645786,47.06,true
645787,28.76,true
645788,19.28,true
645789,-6.99,true
645790,14.68,true
645791,35.89,true
645792,23.48,true
645793,16.54,false
645794,7.95,false
645795,9.51,false
645796,-6.83,false
645797,29.20,true
645798,27.33,true
645799,15.98,false
645800,37.18,true
645801,42.97,true
645802,47.58,false
645803,37.86,true
645804,8.47,false
645805,44.23,false
645806,42.35,false
645807,10.01,false
645808,44.88,false
645809,35.42,false
645810,11.31,true
645811,48.46,true
645812,41.15,false
645813,21.12,true
645814,-2.04,true
645815,5.37,false
645816,4.70,false
645817,5.94,false
645818,9.81,false
645819,-6.92,false
645820,6.12,false
645821,24.77,true
645822,-9.75,true
645823,41.17,false
645824,-4.59,false
645825,-8.57,false
645826,10.11,false
645827,26.57,true
645828,0.67,false
645829,43.43,true
645830,48.33,false
645831,-7.34,true
645832,45.08,false
645833,-7.78,false
645834,-2.23,false
645835,-5.43,false
645836,49.58,false
645837,19.29,false
645838,-6.36,true
645839,11.33,true
645840,-6.18,false
645841,37.44,true
645842,15.26,true
645843,23.76,true
645844,-4.70,true
645845,45.78,false
645846,40.58,true
645847,16.56,true
645848,-8.89,false
645849,30.95,true
645850,23.67,false
645851,40.11,true
645852,2.01,true
645853,-7.81,true
645854,46.52,true
645855,4.05,true
645856,-8.95,true
645857,38.25,true
645858,34.66,false
645859,46.89,true
645860,-3.68,false
645861,7.45,true
645862,16.10,false
645863,3.43,false
645864,13.63,false
645865,9.92,false
645866,40.81,true
645867,-9.88,true
645868,-2.39,false
645869,5.41,false
645870,24.97,true
645871,-2.39,false
645872,49.59,true
645873,47.96,true
645874,-4.85,true
645875,23.92,false
645876,18.50,false
645877,-3.50,false
645878,3.94,false
645879,49.85,true
645880,-2.50,false
645881,-4.20,false
645882,-1.79,false
645883,44.44,true
645884,31.74,false
645885,26.64,false
645886,43.22,true
645887,11.25,false
645888,-3.54,false
645889,22.85,true
645890,21.65,true
645891,10.20,false
645892,2.66,true
645893,8.02,true
645894,6.15,false
645895,21.45,false
645896,23.22,true
645897,25.33,true
645898,40.07,false
645899,-9.60,false
645900,23.26,false
645901,43.44,true
645902,27.83,false
645903,-3.71,false
645904,13.01,false
645905,37.64,true
645906,25.08,false
645907,-5.43,false
645908,5.90,false
645909,-0.58,false
645910,33.53,true
645911,35.07,true
645912,36.71,true
645913,8.04,false
645914,-5.27,true
645915,13.10,true
645916,-1.38,true
645917,48.13,false
645918,26.64,true
645919,48.01,true
645920,39.66,true
645921,27.96,true
645922,-3.47,true
645923,28.93,true
645924,19.33,true
645925,5.94,false
645926,-8.17,false
645927,44.91,false
645928,-2.80,true
645929,49.73,false
645930,31.83,true
645931,15.67,true
